price,yr_built
637000,2005
405000,1969
397000,1944
895990,2014
259000,1933
420000,1955
518000,2008
425000,1942
182500,1973
549900,1929
445000,1980
452000,1946
715000,1951
559000,1989
3.30E+06,2001
250000,1977
1.23E+06,2008
276500,1960
440000,1987
543200,1940
250000,1918
625000,1977
530100,1926
549900,2014
430000,1962
835000,2009
409500,1968
329000,1947
940000,1912
539950,1910
579950,1984
881000,1925
362500,1916
243950,1961
658000,2008
218250,1968
655000,1999
255000,1990
215000,1918
1.27E+06,1941
2.92E+06,1926
424305,1910
494000,1925
560000,2003
130000,1908
468000,1927
480000,1952
475000,1926
285000,1967
765000,1964
208000,1924
372000,2001
470000,1947
451000,1967
442200,1974
330000,1991
335000,1949
280000,1995
625000,1950
345000,2003
255950,1964
570000,1918
685000,1960
273148,1974
246500,1989
349950,1983
545000,1926
403000,2005
299950,2003
792000,1990
418000,1929
332500,1944
337000,1975
212000,1949
542000,1979
622500,2000
260000,1985
525000,1977
975000,1976
1.14E+06,1941
500000,1964
554000,1961
343000,2004
515000,2009
492000,1922
655000,1984
290000,2000
952500,1910
235000,1941
323000,1955
1.05E+06,2008
265000,2003
200000,1941
419995,1968
1.50E+06,1980
455000,1987
660000,1996
319000,1968
390000,1981
718500,1952
474000,1926
615750,1945
551000,1994
230000,1984
790000,2004
1.23E+06,2007
325000,1995
705000,2001
259000,1979
306000,1959
315000,1928
392500,1952
1.07E+06,1968
350500,1999
825000,1938
235000,1944
650000,1976
675000,1964
265000,1955
822500,1924
705000,1956
2.63E+06,1909
685000,1943
630000,1946
1.25E+06,1990
359000,1976
784500,1993
850000,1961
410000,2005
252000,1966
618000,1955
265000,1947
465000,1969
240000,1947
217000,1959
415000,1909
274000,1980
420000,2003
1.06E+06,1925
1.42E+06,1989
618500,1942
295000,1956
400000,1980
595000,2002
1.73E+06,1976
261000,1987
780000,1929
589000,1947
230000,1981
690000,2006
524000,1981
380000,2011
357500,1945
330000,1994
635000,1920
934000,1918
358500,2005
401000,1955
270000,1992
705000,1954
325000,1988
384950,1909
310000,1953
829950,1992
353000,2002
170500,1981
885250,1999
2.70E+06,2001
245000,1957
469000,2008
455000,1927
305000,2002
840000,1982
905000,1996
219200,1968
455000,1965
195000,1940
799000,1902
285000,1948
300000,1979
83000,1918
220000,1928
174500,1986
695000,1987
255000,1959
539000,1973
552700,1925
571500,1952
263700,1950
3.30E+06,1904
186950,1986
520000,1985
358000,1969
210000,1948
3.65E+06,2007
543000,1983
330000,1960
529000,1907
295000,1907
365000,1962
473000,2005
403500,1960
544000,1910
621000,1927
672600,1908
689800,1950
613000,1918
808000,1987
301000,1956
340000,1987
206000,1963
550000,1960
325000,1912
475000,1986
432100,1976
359000,1959
490000,1926
648360,1947
340000,1918
545000,1955
115000,1952
705640,1968
300000,2003
1.65E+06,1949
1.14E+06,1999
280000,1944
245000,1981
564000,1925
849000,1954
698000,1964
319000,1971
1.45E+06,2000
695000,1992
680000,1951
287500,1985
465000,2001
335000,1981
602000,1981
482000,2003
220000,1918
206000,1978
1.10E+06,1954
491150,2003
390000,1975
393000,1998
635000,1992
490000,1937
770000,1930
665000,1906
287000,1965
410000,1924
562000,1925
475000,1983
387500,2001
580000,1962
930000,2000
625000,1948
325000,1999
235000,1960
450000,1931
745000,1909
223000,1961
630000,1937
413450,2008
720000,2005
339000,1973
1.12E+06,1919
839000,1996
2.95E+06,1923
568000,1966
269000,1994
382000,1974
574000,2009
405000,2002
572000,1987
675000,1976
165000,1944
260000,1944
196000,1953
515000,2003
810000,1979
365650,1977
651000,2002
240000,1943
299000,2004
768000,1988
397380,1924
476000,1945
315000,1957
240000,1980
325000,1941
160000,1990
435000,2007
427500,1967
450000,1984
688000,1928
285000,1947
530000,2006
195000,1928
250200,1959
1.10E+06,1977
732500,1988
194250,1987
526000,1966
520000,1958
526000,1958
1.14E+06,1992
202000,1950
645500,2000
570000,1905
325000,1936
725000,2007
192000,1987
560000,1960
283450,1979
863000,1924
815000,1986
245000,1942
1.32E+06,1953
1.16E+06,1994
480000,1999
600000,2001
329950,1956
299500,1986
460000,1941
515000,2000
405000,2004
483000,1927
377000,1992
568000,1956
355000,1926
640000,1911
270000,1947
559950,2005
515000,1969
352000,1954
595888,1958
588000,1977
1.05E+06,1959
260000,1983
1.60E+06,2005
380000,1952
802000,2003
1.33E+06,1905
710000,1907
600000,2004
707900,1929
179950,1982
683000,1990
222400,1995
517000,1912
410000,1985
480000,1952
430000,1974
439950,1979
797500,1998
379000,1920
575000,1918
247500,1962
385000,1984
423000,1941
550000,1953
415000,1927
693000,1952
543000,1910
465000,1953
280000,2004
1.39E+06,1992
665000,1972
237950,1960
440000,1962
618000,1928
572000,1920
725000,1940
454000,1970
535000,1920
249000,1979
395000,1961
690000,1954
526500,1928
325000,1956
495000,1948
825000,2011
383000,1910
320000,1954
475000,1989
275000,1993
1.15E+06,1937
455000,1959
262000,1962
390000,1950
300000,1985
746300,1964
267000,1952
525000,1972
570000,1977
360000,1964
1.05E+06,1947
699950,2003
375000,1973
625000,1924
464050,1928
470000,1976
330000,1967
537000,1967
250000,1976
835000,1986
770000,1912
650000,1910
335000,1953
350000,1965
415000,1978
788000,1977
640000,1915
388000,1993
360000,1969
692500,1969
425000,1946
645000,1946
340000,1948
713000,1984
430000,1994
280000,1974
215000,1986
306000,1984
299900,1979
534000,1959
1.16E+06,1939
1.17E+06,1942
199990,1935
946000,1989
295000,1947
475000,1909
750000,1994
1.23E+06,1974
183500,1975
450000,1924
180000,1961
707000,1926
230000,1939
192500,1966
309000,2005
759000,1949
1.12E+06,2002
462000,1966
229000,1920
399950,1999
325000,1943
512000,2007
410000,2006
210000,1956
325000,1975
685000,1979
488000,1944
247500,1998
489000,1940
725000,1953
199950,1958
670000,1973
275000,1967
1.00E+06,1924
255000,1984
465000,1960
259000,2012
695000,2008
505000,1976
631500,1927
630500,1926
999000,1992
740000,1910
650000,1931
554000,2004
400000,1946
529941,1961
310000,1903
389000,1903
731781,2006
502501,1946
443000,1968
607000,1921
2.15E+06,1909
585000,1975
1.03E+06,1989
315000,1993
180000,1958
322500,1989
568500,1981
813000,1948
1.09E+06,1976
424000,1965
235000,1903
740000,1907
415000,1900
432000,1982
1.27E+06,1990
676500,1961
419000,1943
650000,1998
239000,1954
900000,1935
330000,1981
510000,1982
465000,2012
1.70E+06,1974
490000,1989
2.68E+06,1985
1.00E+06,2005
469950,1997
536000,1925
244950,1966
575000,1928
361000,1984
650000,1957
230005,1951
293000,1973
445000,2010
280000,1954
520000,1985
780000,1991
625000,1978
239950,1986
335000,1957
612000,1989
200000,1954
345000,1985
520000,1974
855000,1918
567500,1950
208000,1967
452000,1922
555000,1988
519000,1979
474950,2013
419000,1990
390000,1909
539000,1961
569000,1956
611000,1922
760000,2004
732000,1954
1.68E+06,1939
919950,2014
400000,1978
785000,1993
835000,1964
640500,1939
310000,1988
355000,1969
685000,1960
202500,1943
540000,1998
295000,1999
518000,1927
250000,2005
330000,1972
481000,1924
898000,1977
570000,1969
475000,1997
265000,1988
380000,1984
790000,1987
620000,1985
709050,1997
296500,1948
475000,1982
440000,1976
405000,1942
269500,1943
520000,1961
229500,1948
335000,1961
680000,1998
1.39E+06,2008
740000,1961
270000,1962
510000,1911
300000,1949
1.30E+06,1956
675000,1940
925850,1991
255500,1965
450000,1989
280000,1968
245000,1963
344950,1972
381000,1969
1.95E+06,2001
1.50E+06,1955
232603,1976
220000,1925
600000,1977
239000,1994
400000,1961
2.18E+06,1931
350000,1953
562000,1983
380000,1968
511200,1927
680000,2004
350000,2002
410000,1980
1.05E+06,1988
391265,2002
1.41E+06,1979
575000,1956
316000,1974
165000,1919
850000,1911
210000,1900
325000,1975
682000,1989
430000,1987
325500,1959
385000,1954
435000,1905
550000,1945
400000,1930
503000,1978
676000,2003
180000,1959
234000,1910
734200,1928
920000,2003
1.92E+06,1950
224000,1969
1.40E+06,1947
185000,1961
554600,1900
268000,1980
675000,1976
620000,1967
396450,1967
565000,1955
410000,1966
1.19E+06,1914
716125,1984
225000,1940
640000,1986
374000,1920
415000,1950
592500,1993
365000,2003
600000,1981
465000,1989
254999,1976
279000,1994
460000,2001
507000,2005
291000,1964
350000,2006
90000,1969
329000,1977
909000,1986
187000,1953
580000,1909
345000,2001
497000,1995
345000,1904
313500,1974
910000,1990
399950,1959
268000,1967
559000,1954
309000,1963
410000,2006
259000,1957
950000,1909
320000,1955
1.15E+06,1951
394250,1982
315000,1910
480000,1943
556000,1994
450000,2002
420000,1946
890000,1969
295000,1975
410000,1976
308900,1994
1.16E+06,1949
665000,2006
577000,1953
959000,2014
471000,1924
560000,1990
955000,1972
1.24E+06,2004
579000,1961
335000,1978
485000,2004
552000,1978
950000,2003
203700,1983
412000,1990
237500,1986
866800,2001
425000,1946
200000,1995
280000,1957
140000,1966
370000,1973
550000,1909
1.41E+06,1985
1.51E+06,1985
510000,1961
351000,1960
210000,1942
449999,1938
137000,1954
270000,1974
540000,1981
565000,2012
940000,1980
385000,1928
400000,2001
365000,1998
353250,1979
455000,1942
475000,1991
571500,1939
441000,1915
810000,1970
550000,1987
736000,1933
375000,1989
717500,1995
581000,1951
629000,1909
3.80E+06,1997
225000,1969
315000,1993
425000,2005
346500,1932
550000,1965
565000,1977
1.00E+06,1939
400000,1922
724950,1909
623000,1973
295000,1950
700000,2006
482000,2000
770000,1995
310000,1960
720000,1965
355000,1928
512000,2005
303000,1999
299000,1968
285000,2003
680000,1968
285000,1954
707000,1977
690000,1942
872000,1983
290000,1967
425000,1981
925000,1979
340500,1957
365000,1910
725000,1959
811000,1977
299000,1969
287500,1953
879950,1938
135900,1950
1.23E+06,1976
522500,1947
399500,1947
450000,1917
218000,1962
289999,1995
540000,1903
324950,1976
718500,1900
495000,1964
260000,1977
430000,1954
402500,2009
1.42E+06,1931
275000,1987
250000,1996
665000,1966
425000,1967
760000,1925
447000,2003
205000,1967
191000,1959
350000,1983
789888,2001
443000,1948
695000,2000
560000,1906
550000,1923
850000,2004
352750,1977
550000,2001
774900,1903
250000,1944
962800,1997
299500,1968
250000,1943
745000,1975
279475,1968
450000,1987
307700,1962
665000,1953
375000,1999
420000,1990
148000,1930
707000,1919
399000,1924
570000,1989
853000,1988
400000,1943
615000,1919
463000,1955
600000,1958
429000,1970
980000,1944
359500,2003
715000,1998
240000,1980
455000,1968
610000,2000
675000,2004
283500,1985
235000,1917
827000,1977
353000,1949
747500,1993
341000,1914
182000,1950
250000,2003
655000,1994
405000,1961
390000,1975
275400,1947
791000,1989
424500,1979
430000,1950
865000,1992
163000,1962
920000,1961
1.03E+06,1910
325000,1983
315000,1998
227000,1971
179000,1900
276000,2004
335000,1968
430000,1981
266490,2004
655000,1962
635500,1939
235000,1979
885000,1986
352500,1953
450000,1983
3.64E+06,2005
1.05E+06,1967
476000,1999
375000,1990
600600,2014
567000,1948
650000,1979
190000,1943
858000,1978
435500,1937
685000,1979
252000,1984
512500,1975
423800,1965
460000,1986
434000,1991
244000,1948
348125,1953
585000,1982
230000,1960
450000,1967
393000,1970
517000,1925
400000,1969
890000,1991
205950,1970
209000,1912
430000,1947
534000,1926
735000,1916
873000,1997
475000,1983
325000,1961
500000,1994
279000,1987
350000,1988
660000,1978
324950,1954
500000,1955
187300,1950
345600,1903
400000,1959
935000,2009
374000,1963
328000,1977
257500,1981
1.00E+06,1906
216500,1980
1.19E+06,1978
360000,2007
699999,1968
535000,1978
464950,1994
925000,1996
930000,1912
727500,1910
325000,1976
695000,1984
585000,1973
319000,1963
265000,1960
359000,1953
390000,1953
374500,1969
661000,1964
900000,1907
600000,1957
2.00E+06,1991
512500,1916
229500,1968
589000,2003
539950,2014
640000,2002
218250,1967
675000,1997
338000,1980
231750,1981
199900,1930
1.06E+06,2001
263000,1979
279950,1990
395000,1920
252500,1991
1.15E+06,1989
205000,1969
654000,1965
200000,1933
700000,2004
2.72E+06,1989
306000,1956
270000,2010
340000,1988
450000,1955
580000,1975
435000,1959
690000,2003
720000,1988
403000,1980
440000,1972
178500,1961
270000,1968
129888,1943
260000,1987
339950,1990
250000,1975
680000,2011
660000,1913
1.23E+06,1999
550000,1959
675000,1987
981000,1984
168000,1913
1.00E+06,1996
320000,1970
959000,1959
372000,1959
391500,1993
390000,1944
302000,1947
495000,2012
504500,1998
555000,1918
1.55E+06,1937
550000,1947
1.80E+06,1905
655000,1908
685000,1992
721000,1954
1.52E+06,1907
365000,1980
458000,1957
280000,1959
628000,1911
781500,2001
295000,1968
435000,1947
300000,1979
208500,1906
930000,2006
316000,1906
249900,1990
675000,1989
447000,1985
675000,1905
546000,2008
310000,2003
190000,1961
650000,1951
585000,1995
1.43E+06,2003
565000,1983
174900,1926
360000,2007
234000,1953
575000,1961
315000,2004
225000,1967
370000,1961
606000,1947
272500,1983
475000,1992
270000,1968
624000,1961
355000,1954
345000,1972
342000,1993
316000,1917
539950,1990
221347,1944
330000,2000
279000,1977
850000,1900
746000,1952
478000,1924
820000,1905
2.16E+06,1996
820000,2000
887000,1942
159000,1953
824000,1964
812000,2014
242000,1975
625000,2007
399888,1948
289000,1990
400000,2002
1.55E+06,1992
345000,1940
874950,1940
875000,1917
628990,1996
535000,1944
770126,1979
710000,1968
465000,1925
359000,1952
151000,1949
820000,1994
160000,1970
535000,1945
365000,1975
708000,2005
215000,1967
1.95E+06,1987
390000,1958
570000,1937
383000,1977
370000,2005
454000,2000
1.40E+06,1973
371000,1977
530000,1959
608000,1983
450000,1954
780000,1994
290000,1978
225000,1978
805000,1991
660000,1991
299000,1962
530000,2007
680000,1970
199900,1944
224000,1963
244000,1980
485000,1918
330000,1994
509000,1915
440000,1989
244000,1998
399700,1930
519000,1910
211000,1959
950000,1941
410000,1999
750000,1949
133400,1978
240000,1900
539000,2005
688000,1998
465000,1950
936000,1952
620000,2003
429950,1962
296475,2004
330000,1962
445000,1979
846000,2014
725000,1960
369000,1989
625000,1958
535000,2003
229950,1911
229999,1974
850000,1911
589900,2001
513000,1914
401000,1941
260000,2006
525000,1950
470000,1977
205000,1962
620000,1979
229000,1979
445000,1940
215000,1967
504975,2005
495000,1980
205000,1976
152275,1937
586000,1968
779950,2002
557000,1983
610000,1958
405000,1953
320000,1980
356000,1970
794500,1913
349000,1988
549000,1991
193000,1962
700000,1977
523000,1998
565000,1965
500000,2000
1.45E+06,1925
710000,1995
333000,2008
580000,1943
289950,1956
375000,1925
505000,1984
324950,1939
490000,1965
630000,1911
595000,1993
872500,1956
490000,1951
1.90E+06,2001
310000,1956
450000,1946
539000,1974
888550,1989
269950,1981
142000,1963
300000,1967
780000,1952
545000,1992
278000,1994
342000,1986
190000,1967
387000,1999
279950,1978
550000,1953
439000,2003
774888,1969
480000,1975
835000,1941
1.50E+06,2008
771000,1929
1.23E+06,1941
600000,1966
305000,1962
1.39E+06,1955
216500,1971
370000,2004
492650,1967
431200,1966
277500,1990
278000,1960
351000,1969
850000,2003
885000,1904
399950,1998
185000,1968
440000,1979
2.40E+06,1969
299000,1969
299500,1980
420000,1961
234000,1955
540000,1950
649950,1994
330000,1956
840000,2010
370000,1991
410000,1968
257000,1951
350000,1959
380000,1947
344000,1969
488000,1985
465000,1942
229500,1948
445000,2013
246000,1919
545000,1958
518000,2005
565000,1996
445000,2001
968000,1959
725000,1945
315500,1977
487585,1977
246500,1954
819000,1913
349900,2004
267000,1942
480000,1978
525000,1924
578000,1996
345000,2000
499000,1955
425000,1956
268000,1988
240000,1971
147000,1964
500000,1949
1.01E+06,1910
991500,1995
510000,1959
1.98E+06,2007
484998,2014
1.28E+06,2003
210000,1986
450000,1955
875000,1952
529950,1967
415000,1979
590000,1948
379950,1956
385000,1906
588000,1942
252500,1937
530000,1997
385000,1960
419000,1975
175000,1951
515000,1948
945000,1937
359900,1973
419950,1996
460000,1953
255000,1989
481000,1966
719521,1966
1.08E+06,1989
334000,1965
675000,1931
556000,1948
900000,1910
400000,1910
724950,1912
321000,2004
1.36E+06,1937
171000,1920
1.36E+06,1987
323000,1989
491500,1968
226000,1972
580000,1926
640000,1982
619790,1944
383962,2001
373000,2002
541338,1977
254922,1953
575000,1926
650000,1961
269950,1962
270950,1942
495000,1988
794154,1954
340768,1960
375000,1947
820000,2005
555000,2014
312500,1999
450000,1925
739000,2003
320000,2003
235000,1944
275500,1957
564000,2004
263000,1958
257000,1965
725000,1991
300000,1979
328000,1998
187500,1959
400000,1900
515000,1954
1.41E+06,1952
235000,1958
669000,2012
282000,1931
663000,1928
279900,1989
335000,1952
689000,2014
413100,1980
506950,2000
500000,2006
540000,2003
812000,1998
1.20E+06,1989
370000,1987
338000,1933
185000,1969
450000,1950
451000,1944
785000,1984
850000,1931
235000,1943
1.15E+06,1940
377500,2005
825500,2009
1.06E+06,2014
880000,2007
413800,2007
504200,2008
421500,2009
855169,2014
380000,2008
580000,2014
377000,2012
329900,2014
921800,2012
529500,2014
363990,2014
834950,2014
399000,2010
338900,2013
419950,2007
493000,2010
650000,2007
456000,2013
425000,2010
348000,2009
1.04E+06,2014
299000,2008
1.26E+06,2012
155000,2013
319500,2006
274000,2005
429000,2009
267800,2014
369950,2014
480000,2005
440000,2007
839704,2014
535000,2007
290000,2008
370000,2007
405000,2007
499431,2013
275000,2007
320000,2007
425000,2007
1.45E+06,2013
340000,2007
299900,2008
865950,2014
720000,2007
460000,2006
375000,2005
386180,2005
280000,2010
359000,2011
785000,2006
425000,2009
575000,2005
465000,2014
1.85E+06,2014
720000,2008
390000,2006
2.21E+06,2014
1.05E+06,2014
915000,2013
562000,2008
349000,2007
375000,2011
479950,2008
319000,2010
325000,2009
505657,2013
340000,2010
250000,2012
349500,2014
290750,2008
715000,2013
689950,2014
425000,2008
657000,2014
359950,2007
319900,2014
532000,2010
291000,2008
675000,2004
885000,2014
1.45E+06,2008
780000,2008
839950,2014
645000,2008
263000,2011
345000,2006
505000,2013
522500,2005
400000,2012
543000,2008
495000,2007
549995,2014
327555,2010
690000,2005
673000,2015
384435,2014
780000,2006
1.38E+06,2014
950968,2013
334950,2008
489000,2004
600000,2006
282000,2007
442000,2007
220000,1995
489000,2006
250000,2009
484259,2014
1.68E+06,2007
450000,2013
299000,2005
450000,2010
585000,2007
660000,2014
301500,2005
949950,2012
759990,2009
355000,2014
889950,2014
629800,2008
745000,2012
379900,2007
335000,2009
809000,2006
569950,2012
723000,2001
282000,2009
569900,2006
385000,2009
420000,2009
2.25E+06,2006
1.21E+06,2006
292000,2012
645000,2014
304500,2008
489500,2011
