price,bathrooms
280000,1
267000,1
230000,1
417000,2.25
252000,1
791000,1.75
415000,1
339000,1.75
158000,1
535000,1
818900,1
550000,2
240000,1
590000,3.25
369300,1.5
510000,2.5
542500,2.5
262500,1
900000,3
1.10E+06,3.5
368000,1.75
825000,3.5
343500,2
273500,1
1.00E+06,2.5
770000,3
400000,2
225000,1
345000,1
450000,2.5
334850,1
605000,3
760000,3.5
390000,1.5
488000,2.5
3.30E+06,3.25
1.06E+06,4.5
608000,2
1.39E+06,2.25
299950,1
818000,3.25
355000,2.5
1.86E+06,3.25
660000,3.25
2.37E+06,2.25
1.21E+06,2.5
255950,2.5
475000,1.5
362950,1.75
452000,1.75
315000,1.75
330950,2.5
535000,2.25
479000,2.25
340000,2.5
312000,2
305000,2.25
270000,2.5
529999,2.5
587100,1
459800,2
451000,1.75
2.48E+06,3.25
525000,2.25
250000,1
475000,2
235000,1.5
230000,1.5
581000,1
415000,1
522500,1
383000,1.5
315000,1.75
591000,2
750000,2.25
430000,1.75
712000,2.5
510000,2.5
480000,1
538000,1
464000,2.75
476000,2.5
349500,2
270000,2.25
740000,2.5
395000,2.5
498000,2.5
339900,2.5
539000,2.5
400000,1
225000,2.5
330000,2.25
1.39E+06,3
490000,2.75
260000,2.75
469900,2.5
493000,1.75
740000,2.25
148900,1.75
475000,2.5
415000,1
229500,1
1.36E+06,3.75
385000,2.5
230000,2.25
425000,1
189900,1
238000,1
968060,2.5
921000,1.5
380000,1.75
285000,1
449000,2.5
625000,1
318989,2.25
445000,1.5
750000,1
959000,2.5
330000,2.5
425000,1.5
280000,1
476500,2.5
556000,2.25
1.86E+06,5.25
637000,3.5
405000,2
397000,1
895990,2.75
259000,2
420000,1
518000,2.5
425000,1.75
182500,1
549900,1.5
445000,1.75
452000,1.75
715000,1.75
559000,2.5
3.30E+06,6.25
250000,1.75
1.23E+06,4
276500,2.25
440000,2.5
543200,2.25
250000,1
625000,2.5
530100,1
549900,1.75
430000,1.5
835000,2.5
409500,2.75
329000,2.5
940000,2.75
539950,2
579950,2.5
881000,3
362500,1
243950,1
658000,2.75
218250,1.5
655000,2.5
255000,2
215000,1
1.27E+06,1.75
2.92E+06,4.75
424305,2.5
494000,1.75
560000,2.5
130000,1
468000,2.5
480000,3
475000,1.75
285000,1.75
765000,3
208000,1
372000,2.5
470000,1
451000,2.75
442200,1.75
330000,2.5
335000,1.75
280000,2
625000,1.75
345000,2.5
255950,1
570000,1
685000,1.5
273148,1.75
246500,2.5
349950,2.5
545000,2
403000,2.5
299950,2.5
792000,2.5
418000,2.5
332500,1
337000,2.5
212000,1
542000,2.25
622500,2.5
260000,1.75
525000,1.75
975000,3.5
1.14E+06,1.75
500000,1
554000,2.25
343000,2.5
515000,1.75
492000,1
655000,3
290000,2.5
952500,1.5
235000,1
323000,1.5
1.05E+06,2.5
265000,0.75
200000,1
419995,2.25
1.50E+06,3
455000,2.5
660000,3.5
319000,1
390000,1.75
718500,1.5
474000,1
615750,2
551000,2.5
230000,2.25
790000,2.5
1.23E+06,2.5
325000,2.25
705000,2.75
259000,1.75
306000,1.5
315000,1
392500,1
1.07E+06,2.25
350500,2.5
825000,3.5
235000,1
650000,2
675000,3
265000,1
822500,1
705000,2.75
2.63E+06,4.75
685000,1.5
630000,2
1.25E+06,3.25
359000,2.5
784500,5
850000,2
410000,2.5
252000,1.75
618000,1.75
265000,1
465000,2
240000,1
217000,1
415000,2.25
274000,2
420000,3
1.06E+06,2.75
1.42E+06,5.25
618500,2
295000,1.5
400000,2
595000,2.5
1.73E+06,3
261000,1.75
780000,2.5
589000,1.5
230000,1.75
690000,3.5
524000,2.25
380000,2.5
357500,1
330000,2
635000,1.75
934000,3
358500,1.75
401000,1.5
270000,2
705000,2
325000,2
384950,1
310000,1
829950,2.5
353000,2.5
170500,1
885250,2.5
2.70E+06,3.25
245000,1.5
469000,2.5
455000,1
305000,2.5
840000,4.5
905000,3.5
219200,2
455000,1.5
195000,1
799000,1
285000,1
300000,1.5
83000,1
220000,1
174500,2.5
695000,2.5
255000,1.5
539000,2.25
552700,1
571500,1
263700,1
3.30E+06,4
186950,2
520000,1.75
358000,1.5
210000,0.75
3.65E+06,3.75
543000,2.25
330000,2.25
529000,2
295000,1
365000,1
473000,3
403500,1
544000,1.5
621000,1
672600,2.25
689800,1.75
613000,1.5
808000,2.25
301000,1
340000,1.75
206000,1
550000,1.5
325000,1
475000,2.5
432100,1.75
359000,2
490000,1
648360,1.75
340000,1.75
545000,2
115000,0.75
705640,2.25
300000,2.25
1.65E+06,2.75
1.14E+06,3.5
280000,1.75
245000,1.75
564000,1
849000,1.75
698000,1.75
319000,1
1.45E+06,3.5
695000,3.5
680000,2.75
287500,2.25
465000,3.25
335000,1
602000,1.75
482000,2.5
220000,1
206000,2
1.10E+06,3
491150,2.5
390000,2.75
393000,2.5
635000,2
490000,1
770000,3.5
665000,2
287000,1
410000,1
562000,2
475000,2
387500,3.25
580000,2
930000,2.5
625000,1.75
325000,2
235000,1.75
450000,1
745000,2.75
223000,2
630000,1.75
413450,2.5
720000,2.75
339000,1.5
1.12E+06,3.5
839000,4
2.95E+06,3.25
568000,2
269000,2
382000,2
574000,2.25
405000,2.5
572000,2.5
675000,2.25
165000,1
260000,1
196000,1
515000,2.5
810000,3.5
365650,2.25
651000,3
240000,1
299000,2
768000,2.5
397380,1
476000,3
315000,1
240000,2.25
325000,1
160000,1.75
435000,2.5
427500,1.75
450000,2.5
688000,1.5
285000,1
530000,3.25
195000,1.75
250200,1.5
1.10E+06,2.25
732500,2.5
194250,2.25
526000,2
520000,2.75
526000,1.75
1.14E+06,4
202000,1
645500,2.5
570000,1
325000,2
725000,1
192000,1.75
560000,1
283450,2.75
863000,1.75
815000,2
245000,1
1.32E+06,3
1.16E+06,3.5
480000,2.5
600000,2.5
329950,1
299500,2.5
460000,2.5
515000,3.5
405000,2.25
483000,1.5
377000,2.5
568000,1.75
355000,1.75
640000,1.75
270000,1
559950,3.5
515000,3
352000,1.75
595888,1.75
588000,2.25
1.05E+06,3.25
260000,1.5
1.60E+06,3.5
380000,1
802000,2.5
1.33E+06,3.25
710000,2.75
600000,2.5
707900,1
179950,1
683000,2.5
222400,2
517000,1.5
410000,2.75
480000,1.75
430000,1.75
439950,1.75
797500,2.5
379000,1.5
575000,1
247500,1
385000,2.75
423000,1.75
550000,1.75
415000,1
693000,2.25
543000,1
465000,1.75
280000,2.5
1.39E+06,1.25
665000,3
237950,1.75
440000,2.75
618000,1
572000,2.25
725000,1.5
454000,1
535000,1
249000,2.5
395000,2.75
690000,2
526500,1.5
325000,1.5
495000,3
825000,3
383000,1.5
320000,1.75
475000,2.5
275000,2.5
1.15E+06,2.25
455000,1.75
262000,1
390000,1
300000,2.25
746300,1.75
267000,1.5
525000,2.5
570000,1.75
360000,2.25
1.05E+06,1
699950,2.5
375000,2.5
625000,1.75
464050,1
470000,2.5
330000,2
537000,1.75
250000,2
835000,2.5
770000,1
650000,2
335000,1.75
350000,1.75
415000,2.75
788000,2.5
640000,2.75
388000,2.5
360000,1.75
692500,1.75
425000,1.5
645000,1.5
340000,1
713000,3.25
430000,2.75
280000,2.25
215000,2
306000,2.5
299900,1
534000,1.75
1.16E+06,2.75
1.17E+06,2.5
199990,1
946000,3
295000,1
475000,1
750000,3.5
1.23E+06,2.5
183500,1
450000,1
180000,1
707000,4.5
230000,0.75
192500,1
309000,2.5
759000,1.5
1.12E+06,3.75
462000,1.75
229000,1.5
399950,2.25
325000,2
512000,2.25
410000,2.75
210000,1
325000,2.25
685000,2.5
488000,2
247500,2.25
489000,2
725000,1.75
199950,1.5
670000,3
275000,2
1.00E+06,1.75
255000,2
465000,1.75
259000,1.75
695000,3.5
505000,1.75
631500,1
630500,1
999000,2.75
740000,1.5
650000,2.5
554000,2
400000,2.5
529941,2
310000,1
389000,1
731781,3
502501,1
443000,1.75
607000,2
2.15E+06,3.5
585000,2.5
1.03E+06,2.5
315000,2.5
180000,1
322500,2
568500,2.75
813000,2.75
1.09E+06,2.25
424000,2
235000,1
740000,3.5
415000,1
432000,2.75
1.27E+06,3.25
676500,1.75
419000,1
650000,2.5
239000,1
900000,2.5
330000,1.75
510000,1.75
465000,2.5
1.70E+06,2.75
490000,2.25
2.68E+06,3
1.00E+06,2.25
469950,2.75
536000,1.75
244950,2.5
575000,1
361000,2.75
650000,2.25
230005,1
293000,2.5
445000,3
280000,1.5
520000,2.25
780000,3.25
625000,1.75
239950,1.75
335000,1.5
612000,2.5
200000,1
345000,1.75
520000,2.5
855000,2.25
567500,1.75
208000,1.5
452000,1.75
555000,3
519000,2.75
474950,2.25
419000,2.25
390000,1
539000,2.25
569000,1.75
611000,1
760000,2.5
732000,2
1.68E+06,2.5
919950,2.75
400000,2.5
785000,2.5
835000,2.25
640500,1.75
310000,2.5
355000,1
685000,1.75
202500,1
540000,2.5
295000,2.5
518000,1
250000,1.75
330000,2
481000,1
898000,2.25
570000,1.75
475000,2.5
265000,2.5
380000,2.5
790000,2.5
620000,2.25
709050,3.5
296500,1
475000,2.5
440000,2.25
405000,1
269500,1
520000,1.75
229500,1
335000,1.75
680000,2.75
1.39E+06,3.5
740000,2.5
270000,2.25
510000,2
300000,1
1.30E+06,2.25
675000,2
925850,3.25
255500,1
450000,2.5
280000,1
245000,2.25
344950,1
381000,1.75
1.95E+06,4
1.50E+06,1.5
232603,1.75
220000,2.5
600000,1.75
239000,2.5
400000,1.75
2.18E+06,2.75
350000,1
562000,2.5
380000,1.5
511200,1.75
680000,2.5
350000,3.25
410000,2.5
1.05E+06,2.5
391265,2
1.41E+06,2.25
575000,2
316000,1.5
165000,1
850000,2.25
210000,1
325000,2.5
682000,2.5
430000,2.5
325500,1.5
385000,1.75
435000,1
550000,1
400000,1
503000,2.75
676000,2.5
180000,1
234000,2
734200,2.5
920000,3.25
1.92E+06,2.5
224000,1.75
1.40E+06,2.75
185000,1
554600,1.75
268000,1.75
675000,2.25
620000,2.25
396450,1.75
565000,1.75
410000,1.75
1.19E+06,3
716125,2.25
225000,1
640000,2.75
374000,1
415000,2
592500,2.5
365000,2.5
600000,2.5
465000,2.5
254999,1
279000,2.5
460000,2.5
507000,2.25
291000,1.75
350000,1.5
90000,1
329000,1.75
909000,2.5
187000,1
580000,1.75
345000,2.5
497000,2.5
345000,1
313500,1.75
910000,2.5
399950,1.5
268000,2
559000,1.75
309000,2.25
410000,2.5
259000,1
950000,2
320000,1
1.15E+06,2.5
394250,2
315000,1
480000,2
556000,2.5
450000,2.5
420000,1.5
890000,3.75
295000,2
410000,2.25
308900,2.5
1.16E+06,2.5
665000,2.5
577000,1.75
959000,2.5
471000,1.75
560000,2.5
955000,2.25
1.24E+06,5.5
579000,2.5
335000,2.25
485000,2.5
552000,2.5
950000,3.25
203700,2
412000,3.5
237500,2
866800,3.5
425000,1
200000,2
280000,1.75
140000,1.5
370000,2.5
550000,0.75
1.41E+06,2.5
1.51E+06,2.5
510000,1.5
351000,1
210000,1
449999,1.75
137000,1
270000,1
540000,2.5
565000,3
940000,1.5
385000,1
400000,3
365000,2
353250,1
455000,1.5
475000,3.5
571500,1.75
441000,1
810000,2.75
550000,2.25
736000,1
375000,1.75
717500,2.5
581000,1.75
629000,2
3.80E+06,4.25
225000,2
315000,2.5
425000,2.5
346500,1
550000,2.25
565000,1.75
1.00E+06,2
400000,2
724950,2
623000,1.75
295000,1
700000,3.25
482000,1.5
770000,2.5
310000,2.5
720000,2.25
355000,1
512000,2.5
303000,1.5
299000,2.5
285000,2.5
680000,1.75
285000,1.75
707000,2.25
690000,2
872000,2.25
290000,1.75
425000,1.75
925000,2.75
340500,1
365000,1
725000,1.75
811000,3
299000,1
287500,2
879950,2.25
135900,1
1.23E+06,2.25
522500,1.75
399500,1.5
450000,1
218000,1
289999,2
540000,1
324950,1
718500,2
495000,2
260000,2
430000,1.5
402500,3.25
1.42E+06,3
275000,2.25
250000,2.25
665000,2.75
425000,2.5
760000,1
447000,2.5
205000,1
191000,1.5
350000,1.75
789888,3.5
443000,1
695000,3.5
560000,2
550000,1.75
850000,2.5
352750,2.75
550000,2.5
774900,1
250000,1
962800,2.5
299500,1.75
250000,1
745000,4
279475,1
450000,2.25
307700,2.25
665000,1
375000,2.75
420000,2.5
148000,1
707000,1.5
399000,1
570000,2.5
853000,2.25
400000,1
615000,1.75
463000,1
600000,2.5
429000,2.5
980000,4.25
359500,3.75
715000,2.5
240000,1.75
455000,2
610000,2.5
675000,2.75
283500,1.75
235000,1
827000,2.5
353000,1
747500,2.5
341000,1
182000,1
250000,2
655000,3.5
405000,2.25
390000,1.75
275400,1
791000,2.25
424500,1.75
430000,1
865000,2.5
163000,2
920000,2.75
1.03E+06,3.25
325000,1.75
315000,2.5
227000,1
179000,1.75
276000,1
335000,1.5
430000,2
266490,2.5
655000,2.75
635500,2
235000,2.5
885000,2.5
352500,1
450000,2.5
3.64E+06,6
1.05E+06,2.25
476000,2.25
375000,2.5
600600,3.5
567000,1.75
650000,1.75
190000,2
858000,3.5
435500,1.75
685000,2
252000,2
512500,2.25
423800,2.5
460000,2.25
434000,2.75
244000,1
348125,1
585000,3.25
230000,1
450000,2
393000,2
517000,1
400000,1
890000,1.75
205950,1
209000,1
430000,1.75
534000,1.75
735000,3
873000,2.25
475000,2.25
325000,1.75
500000,2.25
279000,2.75
350000,2
660000,2.25
324950,1.5
500000,2
187300,1
345600,3.5
400000,1.5
935000,3
374000,1.75
328000,1.75
257500,2
1.00E+06,2.5
216500,1.75
1.19E+06,2.25
360000,2.5
699999,0.75
535000,2.5
464950,2
925000,2.5
930000,3.25
727500,2
325000,1.75
695000,3.25
585000,2.75
319000,2.25
265000,2.5
359000,1.75
390000,1.75
374500,1
661000,1.5
900000,2.5
600000,2.5
2.00E+06,4.25
512500,1.75
229500,1.75
589000,2.5
539950,2.5
640000,2.5
218250,1
675000,3.5
338000,2
231750,1
199900,1
1.06E+06,3.5
263000,2.75
279950,1.5
395000,1.5
252500,2
1.15E+06,3.75
205000,1
654000,2.5
200000,1
700000,2.5
2.72E+06,3.25
306000,1.75
270000,2.5
340000,2.25
450000,2.5
580000,2.75
435000,1.75
690000,2.5
720000,2.5
403000,2.25
440000,2.75
178500,1
270000,2.5
129888,1
260000,1.75
339950,2.5
250000,1
680000,3.5
660000,3
1.23E+06,3.5
550000,2
675000,2.75
981000,3.25
168000,1
1.00E+06,3
320000,1
959000,3.25
372000,1
391500,2.5
390000,1
302000,1
495000,3.5
504500,2.5
555000,1.75
1.55E+06,3.5
550000,1.5
1.80E+06,2.5
655000,1
685000,2.5
721000,2
1.52E+06,4.25
365000,2.5
458000,2
280000,1
628000,1.75
781500,2.5
295000,1.75
435000,1
300000,1.75
208500,1
930000,2.5
316000,2
249900,2
675000,2.25
447000,2.25
675000,2
546000,2.5
310000,2
190000,1
650000,1.5
585000,2.5
1.43E+06,2.5
565000,2.5
174900,1
360000,2.25
234000,1
575000,3
315000,2.5
225000,1
370000,1.5
606000,1
272500,2
475000,1.75
270000,1
624000,1.75
355000,1.75
345000,1
342000,2.5
316000,1.75
539950,2.5
221347,2
330000,2.5
279000,2.5
850000,3
746000,1.75
478000,2
820000,2.75
2.16E+06,3.5
820000,3
887000,2
159000,1
824000,4.25
812000,2.5
242000,2.5
625000,2.5
399888,1
289000,2.25
400000,2
1.55E+06,2.5
345000,1
874950,1
875000,2.75
628990,2.5
535000,3.5
770126,2.75
710000,2.5
465000,1.75
359000,1.75
151000,0.75
820000,2.5
160000,1.5
535000,1.75
365000,2.25
708000,2.5
215000,1
1.95E+06,3.5
390000,2.5
570000,2
383000,1.75
370000,3
454000,2.5
1.40E+06,3.25
371000,1.75
530000,1.75
608000,2.75
450000,1.75
780000,2.5
290000,2.5
225000,1.75
805000,2.5
660000,2.5
299000,1.75
530000,2.25
680000,2.5
199900,1.75
224000,1.75
244000,1.75
485000,1.75
330000,2.5
509000,2
440000,2.5
244000,2
399700,1.75
519000,2.5
211000,1
950000,2.5
410000,2.5
750000,2
133400,1
240000,2
539000,2.5
688000,3
465000,1.5
936000,1.75
620000,2.5
429950,1.75
296475,2.5
330000,2
445000,2.25
846000,3.25
725000,1.75
369000,2.5
625000,1.75
535000,2
229950,1.5
229999,1.75
850000,3.5
589900,4.5
513000,1
401000,1
260000,2.5
525000,2.75
470000,3.5
205000,1.5
620000,2.25
229000,1.5
445000,2
215000,1
504975,2.5
495000,2.25
205000,1
152275,1
586000,2.25
779950,2.5
557000,1.75
610000,2.25
405000,1.5
320000,2.25
356000,1
794500,3
349000,1.75
549000,2.25
193000,1
700000,1.5
523000,2.5
565000,3.25
500000,2.5
1.45E+06,3.25
710000,3.5
333000,2
580000,1.75
289950,1.75
375000,1
505000,3
324950,1.75
490000,2.25
630000,2
595000,2.75
872500,2
490000,1
1.90E+06,3.25
310000,1
450000,1
539000,1.5
888550,2.5
269950,2.5
142000,0
300000,1.75
780000,3.25
545000,2.5
278000,2.25
342000,2.25
190000,1.75
387000,1.5
279950,2.25
550000,4.5
439000,2
774888,2.25
480000,2.5
835000,2
1.50E+06,3.5
771000,2
1.23E+06,2.25
600000,2.5
305000,1
1.39E+06,1.75
216500,1
370000,2.5
492650,1.75
431200,1.75
277500,2
278000,1.5
351000,1
850000,3.5
885000,2
399950,2
185000,1.75
440000,3
2.40E+06,3.25
299000,2.25
299500,1.75
420000,1.5
234000,1
540000,1.75
649950,2.5
330000,1
840000,3.25
370000,2.5
410000,1.5
257000,1
350000,1
380000,1
344000,1
488000,2.5
465000,1
229500,1.75
445000,3
246000,1.5
545000,2.5
518000,2.5
565000,2.5
445000,2.5
968000,2.5
725000,2
315500,1.75
487585,1.75
246500,1
819000,1.75
349900,2.5
267000,1
480000,2.25
525000,1
578000,2.5
345000,2.5
499000,1
425000,1.5
268000,3
240000,1
147000,1.5
500000,2
1.01E+06,2.75
991500,3
510000,2
1.98E+06,4
484998,2.5
1.28E+06,3.5
210000,1.75
450000,1
875000,1.75
529950,2.75
415000,1.75
590000,2
379950,1.5
385000,1
588000,1.75
252500,1
530000,3.5
385000,1.5
419000,2.25
175000,1
515000,1
945000,2.5
359900,2.25
419950,2.5
460000,1.75
255000,2.25
481000,1.75
719521,1.75
1.08E+06,3
334000,2.5
675000,2.75
556000,1.75
900000,2
400000,1
724950,1.75
321000,2.25
1.36E+06,3.5
171000,2
1.36E+06,3
323000,1.75
491500,1.75
226000,1.5
580000,1.75
640000,2.5
619790,1.75
383962,2.5
373000,2
541338,2.5
254922,1
575000,2.25
650000,3
269950,1.5
270950,1
495000,2.75
794154,2
340768,1.5
375000,1
820000,2.5
555000,2.25
312500,1.5
450000,1
739000,2.75
320000,2
235000,1
275500,1
564000,2
263000,1.75
257000,1.75
725000,2.5
300000,2.25
328000,2
187500,1
400000,1
515000,1.5
1.41E+06,2
235000,1
669000,2.5
282000,1
663000,2
279900,3.25
335000,2
689000,2.75
413100,2.25
506950,2.5
500000,2.5
540000,3
812000,2.5
1.20E+06,3.25
370000,2.25
338000,2
185000,1
450000,1
451000,1
785000,2.5
850000,3
235000,1
1.15E+06,1.75
377500,2.25
825500,2.5
1.06E+06,3.25
880000,3.5
413800,2
504200,1.5
421500,3
855169,2.5
380000,2
580000,2.25
377000,2.5
329900,2.75
921800,2.5
529500,2.25
363990,2.5
834950,2.75
399000,2
338900,2.25
419950,2.5
493000,2.5
650000,2.5
456000,2.5
425000,2.25
348000,2.5
1.04E+06,4
299000,2.5
1.26E+06,3.75
155000,1
319500,2.5
274000,2.5
429000,2.5
267800,1.75
369950,2.5
480000,5
440000,3.5
839704,3.25
535000,3.25
290000,1.5
370000,2.5
405000,2
499431,2.75
275000,2.5
320000,2.25
425000,2.5
1.45E+06,3.5
340000,2
299900,2.5
865950,3.5
720000,2.5
460000,3.5
375000,2.5
386180,1.5
280000,2.75
359000,2.5
785000,3.25
425000,2.25
575000,2.5
465000,2.5
1.85E+06,3.25
720000,3.25
390000,3.75
2.21E+06,2.5
1.05E+06,3.5
915000,3.75
562000,2.25
349000,1.75
375000,2.5
479950,2.25
319000,2.5
325000,1.5
505657,2.75
340000,2.5
250000,2.5
349500,2.5
290750,2.5
715000,3.25
689950,2.75
425000,2.5
657000,3
359950,3.5
319900,2.75
532000,3.75
291000,1
675000,3.25
885000,2.25
1.45E+06,3.5
780000,4.25
839950,2.75
645000,2.5
263000,2.5
345000,2.25
505000,2.5
522500,2.25
400000,2.5
543000,2.25
495000,2.5
549995,3.5
327555,2.5
690000,3.25
673000,2.25
384435,2.5
780000,2.75
1.38E+06,3.75
950968,3.5
334950,2.25
489000,3.5
600000,3
282000,2.25
442000,4
220000,1.5
489000,2.5
250000,1.5
484259,2.75
1.68E+06,2.5
450000,2.5
299000,1.5
450000,2.5
585000,3
660000,2.25
301500,1.5
949950,3.75
759990,2.5
355000,2.75
889950,2.75
629800,2.5
745000,2.5
379900,1.5
335000,2.5
809000,4.5
569950,2.5
723000,3.5
282000,2.5
569900,3.25
385000,2
420000,2.25
2.25E+06,3.25
1.21E+06,3.5
292000,3
645000,2.25
304500,2
489500,3.5
1.58E+06,4
390000,1
815000,3.5
719000,3.5
331210,2.5
245000,1.5
465000,4
580000,2.5
540000,2
399000,2.5
328000,2.5
701000,2.5
408000,2.75
2.64E+06,4.25
445000,2.5
672500,2.5
538000,2.5
450000,3.5
362500,2.5
414950,2.5
679950,2.5
290000,2.5
230000,2
439950,2
349900,2.5
550000,2.5
1.05E+06,4.25
655000,2.25
385000,3.5
729999,4.5
523950,2.25
369000,2.5
509900,2.5
282000,2.5
387865,2.5
385000,2.5
536000,2.5
395000,2.25
545000,2.75
715000,2.5
348000,2.5
455000,1.75
575000,2.75
449950,2.25
364000,2.5
932990,2.5
710000,2.5
949990,4
326989,2.5
335606,2.5
1.53E+06,4.5
299950,2.5
962000,2.75
395825,2.5
419354,2.75
920000,2.75
366000,2.25
480000,2.5
388000,3.25
2.32E+06,3.5
730000,2.5
950000,3.75
358990,3.25
398651,2.5
530000,2.5
610360,2.5
436110,2.5
925000,2.75
449950,2.5
760000,2.5
293000,2.25
695000,2.5
285000,2.5
1.26E+06,4
379900,2.5
472000,2.5
300000,2.5
272000,2.5
418395,2.5
465000,2.5
659950,2.75
484950,2.25
359000,2.25
519000,2.5
1.71E+06,4.5
535000,2.75
622950,3.25
515000,2.5
330000,3.5
318000,1.5
439000,2.5
540000,2.5
1.08E+06,3.25
435000,2.5
2.70E+06,4
1.10E+06,2.75
293467,2
328000,2.5
550000,3.5
649000,2
435000,2.5
625000,2.5
415000,1.5
400000,2.25
979000,2.5
625250,2.5
665000,3.5
589500,3.25
437000,3
320000,1
333500,2.5
430000,2.25
995500,4.5
427874,3
334990,2.5
909500,4
210000,2
952990,2.75
622500,1.75
515000,3.5
350000,2.5
310000,1.5
700000,3.5
907687,2.5
741500,2.5
395000,2.5
559950,2.75
215000,2.5
390000,2.5
425000,2.25
472000,2.5
1.33E+06,3.5
695000,3.5
545000,2.5
389950,2.5
380000,2.25
288790,2
432500,3
615000,3.5
500000,2.5
615000,2.25
500000,2.25
622000,3.5
802945,3.5
1.26E+06,2.5
598950,2.5
430000,2.5
515000,2.75
1.26E+06,3
400000,3.5
390000,2.5
450000,2.5
804995,1.5
825000,3.25
435000,2.25
398000,2.5
411605,2.5
315000,3.25
455000,2
452950,2.5
380000,1.75
340000,1.75
409950,2.5
360000,1
1.60E+06,4.25
440000,1.5
730000,1.75
408000,2.25
820000,2.5
360000,2.5
339990,2.5
515000,2
541000,1.75
375000,2.5
320000,2.5
325000,2.25
740000,2.75
450000,2.75
455000,2.5
292500,2.5
650000,2.5
530000,2.75
829995,3.25
395000,2.75
859990,2.75
342500,1.5
743000,2.75
345000,2.25
443000,2.5
260000,2.5
810000,2.5
570000,2.75
1.56E+06,3.5
840000,2.5
950000,2.5
572800,2.5
305000,3
1.70E+06,4.75
445000,2.5
801000,3.5
711000,2.5
268500,2.25
320000,2.5
500000,3.25
631625,2.5
850000,2.5
600000,3.5
988500,2.75
430236,3.25
1.27E+06,2.5
689500,2.5
175003,1.5
459000,2.5
1.18E+06,3.25
358000,3.25
447055,2.5
415000,2.75
1.21E+06,3.25
495000,2.25
479000,2.25
1.90E+06,2.5
249900,2.5
1.47E+06,2.5
1.04E+06,3.75
897000,2.5
1.10E+06,2.5
685000,2.25
295000,1.5
619000,2.25
439108,1.5
260000,2.25
279000,2.5
380000,2.25
287000,2.5
377000,1.5
649950,3.5
445000,2.5
605000,2.5
475000,2.25
399000,3
718000,2.75
1.40E+06,3.25
341000,2.5
818000,2.5
759000,2.25
547500,3.5
2.70E+06,4.75
358000,2.5
412000,2.5
245000,1.5
460940,2.5
321000,2.25
633634,3.5
290000,0.75
445000,2.25
887250,3.5
739000,2.5
429900,2
459000,2
240000,2.25
566950,3
1.04E+06,3.5
343000,3.5
572115,3.25
918000,3.5
555000,1.5
399440,2.5
450000,2.5
648000,2.5
580000,2.5
415000,2.5
527500,2.5
384000,2.25
692000,2.5
455000,1.5
1.28E+06,3.25
415000,2.5
975000,2.5
799950,2.5
545000,4
429900,3.5
275000,2.5
498000,2.5
754950,2.5
895000,3
580000,3.25
379900,2.5
245000,2.5
417000,2.5
555000,2.5
555000,2.5
353000,2.5
539000,2.25
434900,2
325000,2.25
650000,2.5
379950,2.5
700000,2.5
675000,2.5
379000,1.5
571000,2.5
475000,2.25
769900,3.5
633000,3.5
635000,2.5
1.24E+06,3.5
524000,2.25
485000,3.5
1.03E+06,4
650000,3.5
754842,2.5
428900,2.5
329900,2.5
1.04E+06,2.5
544999,2.5
449950,2.75
635000,2.5
599000,1.75
478000,3.25
388000,2.5
809950,3.5
1.06E+06,3.5
659000,2.5
971971,3.75
389000,2.5
355000,2.75
551500,2.5
417838,2.5
1.75E+06,4.5
399950,1
740000,2.5
335000,2.5
2.25E+06,5.25
667000,1.75
920000,2.5
368000,2.5
307000,2.5
550000,2.75
594491,2.5
460458,2.5
859000,2.25
399950,3
547500,3.25
310000,2.5
939000,2.75
329900,2.5
436000,2.5
320000,2.5
375000,2.5
392137,2
520000,2.5
535000,2.75
407000,2.5
424950,3.25
290000,1.5
399000,3.25
439990,2.5
635000,2.5
635000,2.25
351000,2.5
437500,1.5
919204,3.5
923990,2.5
639888,2.5
675000,3.25
899900,2.5
252000,2.5
925000,2.5
552000,2.5
388500,2.5
548000,2
254950,2.5
1.24E+06,4.5
629000,2.5
734000,2.5
309000,2.25
554950,2.5
785000,2.75
550000,2.5
1.01E+06,3.5
1.58E+06,2
309000,2.75
328423,2.5
345000,1.5
660000,3.5
385000,3.25
459000,2.25
248000,2.5
1.48E+06,3.5
379000,2.5
2.95E+06,4.5
395000,2.25
535000,2.5
970000,3.5
205000,1.5
310000,2.5
334500,1.5
995000,3.25
370228,3
383000,2.5
384500,2.5
865000,2.5
1.05E+06,3.75
502000,2.5
1.75E+06,3.5
569995,2.5
749950,2.5
550000,2.5
525000,3.5
516000,3.5
1.35E+06,3.75
440000,2.5
660000,2.5
261950,2.5
551000,3.75
665000,3.5
610000,3.5
645000,3.5
536751,1.75
260000,2.25
1.31E+06,3.25
