price,sqft_lot
530100,3399
549900,936
430000,6534
835000,6856
409500,13000
329000,6765
940000,4000
539950,3200
579950,213444
881000,4125
362500,5424
243950,35500
658000,6166
218250,9774
655000,12394
255000,7599
215000,7175
1.27E+06,5657
2.92E+06,24085
424305,5960
494000,4300
560000,3713
130000,7000
468000,176418
480000,15435
475000,4054
285000,8151
765000,5700
208000,5750
372000,5000
470000,5512
451000,8925
442200,8132
330000,8580
335000,5120
280000,13249
625000,6050
345000,3584
255950,11050
570000,6000
685000,8558
273148,7210
246500,7686
349950,7176
545000,2350
403000,1400
299950,4054
792000,12840
418000,10205
332500,8102
337000,43560
212000,7386
542000,2819
622500,8107
260000,8511
525000,38350
975000,35071
1.14E+06,6500
500000,10360
554000,11411
343000,4500
515000,15219
492000,6272
655000,8022
290000,6848
952500,5055
235000,7500
323000,7110
1.05E+06,1970
265000,213444
200000,9600
419995,7500
1.50E+06,9015
455000,7829
660000,37982
319000,12823
390000,250905
718500,6240
474000,3160
615750,6360
551000,17362
230000,7210
790000,9198
1.23E+06,1967
325000,6443
705000,6207
259000,8856
306000,8700
315000,6828
392500,7650
1.07E+06,12930
350500,1445
825000,9792
235000,6360
650000,257875
675000,3340
265000,8505
822500,7098
705000,4000
2.63E+06,7200
685000,1676
630000,5000
1.25E+06,24166
359000,11325
784500,13906
850000,8800
410000,6054
252000,8250
618000,18295
265000,4800
465000,8509
240000,6552
217000,12000
415000,4200
274000,7992
420000,6117
1.06E+06,6000
1.42E+06,43950
618500,5000
295000,10800
400000,12252
595000,6677
1.73E+06,20570
261000,7686
780000,4000
589000,5040
230000,9125
690000,2147
524000,15491
380000,987
357500,4080
330000,10697
635000,4750
934000,4480
358500,865
401000,6867
270000,7750
705000,6000
325000,17071
384950,7740
310000,9730
829950,42775
353000,6021
170500,7700
885250,49658
2.70E+06,7850
245000,9126
469000,1290
455000,3550
305000,5959
840000,37607
905000,10155
219200,7000
455000,8004
195000,8100
799000,4178
285000,8155
300000,15053
83000,8580
220000,4804
174500,2689
695000,10760
255000,11410
539000,7245
552700,2800
571500,6710
263700,6561
3.30E+06,11750
186950,1302
520000,53628
358000,7194
210000,49658
3.65E+06,8694
543000,8767
330000,10679
529000,3400
295000,2500
365000,8450
473000,1081
403500,8004
544000,8203
621000,4000
672600,5750
689800,3125
613000,4480
808000,8866
301000,9241
340000,9635
206000,8400
550000,6000
325000,4800
475000,7586
432100,7350
359000,7280
490000,4800
648360,7005
340000,11986
545000,8069
115000,7980
705640,12350
300000,1585
1.65E+06,14904
1.14E+06,4200
280000,7410
245000,7650
564000,4590
849000,4534
698000,7447
319000,8556
1.45E+06,15720
695000,21050
680000,5310
287500,12000
465000,1850
335000,14212
602000,37800
482000,6545
220000,8382
206000,6025
1.10E+06,5760
491150,3971
390000,12848
393000,8091
635000,8457
490000,5000
770000,2242
665000,4590
287000,26862
410000,7020
562000,5200
475000,54450
387500,2218
580000,10875
930000,6830
625000,18893
325000,5600
235000,8712
450000,4390
745000,5650
223000,8470
630000,12278
413450,1614
720000,5379
339000,21980
1.12E+06,4000
839000,11307
2.95E+06,25470
568000,50233
269000,10577
382000,2560
574000,1114
405000,4697
572000,9938
675000,12100
165000,7980
260000,7980
196000,6719
515000,12184
810000,7396
365650,7700
651000,1834
240000,6345
299000,6007
768000,10928
397380,5072
476000,6885
315000,5200
240000,7290
325000,4080
160000,8006
435000,5100
427500,16200
450000,10240
688000,4880
285000,3600
530000,1125
195000,7694
250200,7384
1.10E+06,8570
732500,10321
194250,8834
526000,8000
520000,9882
526000,6125
1.14E+06,217800
202000,7569
645500,8622
570000,7540
325000,9000
725000,5930
192000,10361
560000,9219
283450,6116
863000,5400
815000,4800
245000,7679
1.32E+06,10292
1.16E+06,12305
480000,4488
600000,5593
329950,5220
299500,12085
460000,5131
515000,5249
405000,1245
483000,3780
377000,11511
568000,17476
355000,4600
640000,3000
270000,5909
559950,8193
515000,8261
352000,5712
595888,9000
588000,7344
1.05E+06,8580
260000,7000
1.60E+06,3600
380000,4800
802000,6327
1.33E+06,4800
710000,3600
600000,77972
707900,5355
179950,7323
683000,10489
222400,9566
517000,3408
410000,5763
480000,2552
430000,10428
439950,7500
797500,8223
379000,5460
575000,8667
247500,11060
385000,37011
423000,6909
550000,5618
415000,4329
693000,45535
543000,4700
465000,10246
280000,2217
1.39E+06,6653
665000,9720
237950,7314
440000,10200
618000,4700
572000,4000
725000,4774
454000,22144
535000,10656
249000,7200
395000,37026
690000,6620
526500,7236
325000,7220
495000,4080
825000,8474
383000,14850
320000,11931
475000,87117
275000,6326
1.15E+06,9300
455000,11371
262000,7800
390000,4840
300000,10030
746300,5721
267000,8223
525000,7950
570000,7350
360000,8100
1.05E+06,44431
699950,4106
375000,109336
625000,6770
464050,2750
470000,9655
330000,9100
537000,7957
250000,32137
835000,48351
770000,3750
650000,4497
335000,30409
350000,29597
415000,8906
788000,8778
640000,7379
388000,7155
360000,10080
692500,10080
425000,6180
645000,6180
340000,8308
713000,54400
430000,11160
280000,7210
215000,2052
306000,11193
299900,8593
534000,8625
1.16E+06,5572
1.17E+06,5000
199990,6430
946000,9058
295000,7800
475000,5157
750000,212137
1.23E+06,49456
183500,7520
450000,3627
180000,5500
707000,21217
230000,3527
192500,9750
309000,3614
759000,5800
1.12E+06,14212
462000,10530
229000,22814
399950,1184
325000,10532
512000,1313
410000,5802
210000,5500
325000,8499
685000,10175
488000,4688
247500,6000
489000,11479
725000,6000
199950,10317
670000,13001
275000,10410
1.00E+06,6360
255000,8371
465000,9137
259000,3604
695000,4713
505000,7210
631500,2640
630500,3600
999000,19168
740000,4000
650000,6380
554000,5580
400000,214315
529941,10000
310000,3740
389000,3740
731781,4972
502501,4750
443000,7950
607000,4080
2.15E+06,5500
585000,15200
1.03E+06,10500
315000,7000
180000,5695
322500,14200
568500,7519
813000,6675
1.09E+06,13068
424000,4857
235000,5600
740000,4000
415000,3000
432000,14925
1.27E+06,35192
676500,2446
419000,4592
650000,37042
239000,15190
900000,4372
330000,7347
510000,58341
465000,6000
1.70E+06,18731
490000,8588
2.68E+06,20445
1.00E+06,52302
469950,14178
536000,5413
244950,19177
575000,2400
361000,7500
650000,13450
230005,6000
293000,235063
445000,24318
280000,6386
520000,10855
780000,40962
625000,76230
239950,7200
335000,6000
612000,7401
200000,8000
345000,8571
520000,6440
855000,4080
567500,5060
208000,7247
452000,16239
555000,12183
519000,8861
474950,2575
419000,16418
390000,1800
539000,6890
569000,21196
611000,5000
760000,147856
732000,55756
1.68E+06,8343
919950,7062
400000,7563
785000,21781
835000,54014
640500,6750
310000,9013
355000,7215
685000,7313
202500,8576
540000,5817
295000,4871
518000,6612
250000,4023
330000,435600
481000,3880
898000,12845
570000,9750
475000,16200
265000,5250
380000,17342
790000,8036
620000,6110
709050,9000
296500,5100
475000,35912
440000,10835
405000,6016
269500,4000
520000,5280
229500,22000
335000,10890
680000,50951
1.39E+06,3900
740000,9900
270000,9990
510000,5572
300000,13700
1.30E+06,10800
675000,5188
925850,14923
255500,43560
450000,17172
280000,22652
245000,8800
344950,6712
381000,7216
1.95E+06,6900
1.50E+06,21374
232603,11461
220000,10200
600000,7700
239000,5754
400000,9211
2.18E+06,11000
350000,8551
562000,97138
380000,8400
511200,7875
680000,5000
350000,941
410000,184140
1.05E+06,12590
391265,3900
1.41E+06,16684
575000,5750
316000,46173
165000,5156
850000,3600
210000,6000
325000,9161
682000,53941
430000,7508
325500,8110
385000,6360
435000,1800
550000,15520
400000,7800
503000,7350
676000,5368
180000,11055
234000,5280
734200,5000
920000,66211
1.92E+06,34412
224000,10125
1.40E+06,19530
185000,7155
554600,5000
268000,8009
675000,8715
620000,10039
396450,12446
565000,9720
410000,3520
1.19E+06,6000
716125,7279
225000,111949
640000,7274
374000,5650
415000,12161
592500,35150
365000,1761
600000,12753
465000,39413
254999,7560
279000,8076
460000,40813
507000,956
291000,9788
350000,1077
90000,2490
329000,7000
909000,11648
187000,5400
580000,5100
345000,5992
497000,7200
345000,3060
313500,7350
910000,7250
399950,5244
268000,6600
559000,8458
309000,8755
410000,4400
259000,8625
950000,5500
320000,7200
1.15E+06,30122
394250,10107
315000,3876
480000,12000
556000,35440
450000,5647
420000,5413
890000,5000
295000,8814
410000,27345
308900,7294
1.16E+06,26742
665000,6984
577000,5500
959000,3750
471000,6417
560000,7169
955000,9887
1.24E+06,13782
579000,18540
335000,7889
485000,7887
552000,9900
950000,15293
203700,7958
412000,9767
237500,8960
866800,5000
425000,5100
200000,6833
280000,6034
140000,2002
370000,10400
550000,4000
1.41E+06,9400
1.51E+06,9400
510000,8800
351000,10518
210000,10800
449999,36900
137000,7620
270000,14510
540000,100188
565000,12480
940000,3600
385000,26329
400000,7634
365000,8649
353250,1600
455000,6750
475000,234352
571500,7455
441000,3000
810000,9500
550000,11556
736000,4000
375000,17550
717500,9932
581000,11200
629000,4560
3.80E+06,35000
225000,5200
315000,6368
425000,1386
346500,11802
550000,26500
565000,10450
1.00E+06,8000
400000,3797
724950,5760
623000,16313
295000,5400
700000,7875
482000,1229
770000,11380
310000,22100
720000,8400
355000,5965
512000,4506
303000,1650
299000,9360
285000,6263
680000,9652
285000,6720
707000,17023
690000,6428
872000,40284
290000,12750
425000,16785
925000,10558
340500,12458
365000,6600
725000,8489
811000,7410
299000,9514
287500,9147
879950,13875
135900,3800
1.23E+06,16028
522500,6480
399500,6617
450000,5960
218000,17500
289999,9285
540000,4750
324950,7500
718500,6600
495000,192099
260000,8797
430000,10000
402500,4002
1.42E+06,4408
275000,9766
250000,7652
665000,9550
425000,144183
760000,3600
447000,3076
205000,8240
191000,8850
350000,7921
789888,7860
443000,10170
695000,7202
560000,4048
550000,5000
850000,6750
352750,24237
550000,9045
774900,3861
250000,8711
962800,23623
299500,11700
250000,5220
745000,493534
279475,10600
450000,27227
307700,13132
665000,5102
375000,3930
420000,11637
148000,4200
707000,4000
399000,4250
570000,115434
853000,35025
400000,14138
615000,28593
463000,7700
600000,14242
429000,8120
980000,11780
359500,4700
715000,7980
240000,6984
455000,9442
610000,167270
675000,5735
283500,5375
235000,4500
827000,12100
353000,8511
747500,11902
341000,4000
182000,18055
250000,2781
655000,13402
405000,8307
390000,9750
275400,8180
791000,5500
424500,7700
430000,7200
865000,10631
163000,7543
920000,9085
1.03E+06,3011
325000,8048
315000,4698
227000,8763
179000,7175
276000,2676
335000,19745
430000,12480
266490,4113
655000,8197
635500,3600
235000,9583
885000,11443
352500,8400
450000,7573
3.64E+06,19897
1.05E+06,15022
476000,1332
375000,13042
600600,6829
567000,11213
650000,12000
190000,10284
858000,422967
435500,4512
685000,6733
252000,7210
512500,6900
423800,7415
460000,2225
434000,3200
244000,15900
348125,8451
585000,29252
230000,16000
450000,11250
393000,5054
517000,3750
400000,12690
890000,50965
205950,11963
209000,3954
430000,6000
534000,2750
735000,3672
873000,54450
475000,7532
325000,10230
500000,216057
279000,8475
350000,5469
660000,13653
324950,14616
500000,7816
187300,7697
345600,5120
400000,7642
935000,5001
374000,15600
328000,45302
257500,9334
1.00E+06,3600
216500,4482
1.19E+06,40946
360000,7282
699999,4000
535000,47044
464950,19800
925000,18168
930000,4080
727500,5000
325000,9500
695000,12100
585000,6825
319000,9597
265000,7650
359000,6654
390000,6654
374500,9531
661000,46173
900000,5000
600000,8204
2.00E+06,10862
512500,4240
229500,33224
589000,5663
539950,2183
640000,21344
218250,7344
675000,3600
338000,9000
231750,7615
199900,7140
1.06E+06,16271
263000,7315
279950,7200
395000,2940
252500,8002
1.15E+06,37034
205000,10708
654000,8968
200000,213008
700000,7982
2.72E+06,18115
306000,2622
270000,5015
340000,9916
450000,19250
580000,6825
435000,4400
690000,4688
720000,11520
403000,13020
440000,7392
178500,8470
270000,8282
129888,9900
260000,15210
339950,7292
250000,26127
680000,103672
660000,3745
1.23E+06,11491
550000,9152
675000,12906
981000,9588
168000,8000
1.00E+06,18687
320000,9600
959000,17424
372000,7680
391500,9625
390000,4725
302000,5000
495000,1577
504500,1545
555000,4800
1.55E+06,5000
550000,5750
1.80E+06,8325
655000,5422
685000,90796
721000,8339
1.52E+06,5328
365000,219542
458000,8555
280000,12861
628000,3060
781500,6332
295000,7560
435000,2786
300000,7200
208500,4814
930000,11214
316000,3000
249900,6738
675000,4252
447000,4667
675000,3817
546000,1397
310000,1361
190000,5100
650000,8114
585000,2350
1.43E+06,7364
565000,12090
174900,6000
360000,1180
234000,9624
575000,15990
315000,5954
225000,7820
370000,14500
606000,3920
272500,7622
475000,3420
270000,13500
624000,9216
355000,7416
345000,3844
342000,7792
316000,98445
539950,37430
221347,6655
330000,4657
279000,13000
850000,3784
746000,12321
478000,1867
820000,4635
2.16E+06,6495
820000,38830
887000,22040
159000,20000
824000,4000
812000,5000
242000,11400
625000,8048
399888,30200
289000,6600
400000,12944
1.55E+06,26027
345000,4000
874950,4000
875000,4280
628990,32647
535000,5000
770126,9300
710000,8995
465000,4800
359000,11520
151000,5040
820000,9600
160000,6497
535000,5000
365000,9010
708000,5600
215000,7280
1.95E+06,18713
390000,22215
570000,5401
383000,13430
370000,5706
454000,12522
1.40E+06,32700
371000,10854
530000,10350
608000,9714
450000,7200
780000,14421
290000,52272
225000,14182
805000,38032
660000,15669
299000,13927
530000,1312
680000,4400
199900,12000
224000,6300
244000,8885
485000,3880
330000,7589
509000,1724
440000,7203
244000,8587
399700,4800
519000,2617
211000,9200
950000,7800
410000,2839
750000,5000
133400,2550
240000,6550
539000,2300
688000,292723
465000,5112
936000,12420
620000,9606
429950,9750
296475,4170
330000,9450
445000,11200
846000,4000
725000,5850
369000,7349
625000,16200
535000,4080
229950,6717
229999,6960
850000,4120
589900,35889
513000,4322
401000,8321
260000,2500
525000,26650
470000,11658
205000,8063
620000,7495
229000,5000
445000,6634
215000,7200
504975,4871
495000,10072
205000,8342
152275,6871
586000,8338
779950,7625
557000,11315
610000,7200
405000,7683
320000,7490
356000,3863
794500,4120
349000,9620
549000,88426
193000,10761
700000,7227
523000,6182
565000,20790
500000,5027
1.45E+06,4103
710000,68825
333000,9001
580000,6874
289950,8400
375000,4618
505000,10800
324950,6720
490000,10275
630000,6000
595000,22649
872500,6000
490000,5250
1.90E+06,27755
310000,8102
450000,92721
539000,12000
888550,38322
269950,8720
142000,20875
300000,9761
780000,24004
545000,20369
278000,9804
342000,2845
190000,9861
387000,948
279950,7480
550000,40164
439000,251341
774888,23507
480000,9500
835000,6960
1.50E+06,5400
771000,3760
1.23E+06,5800
600000,7290
305000,7424
1.39E+06,11340
216500,11652
370000,1219
492650,9786
431200,10609
277500,12048
278000,8712
351000,8400
850000,7089
885000,3600
399950,87120
185000,9262
440000,6000
2.40E+06,19798
299000,9961
299500,34500
420000,7506
234000,18000
540000,4800
649950,63162
330000,7912
840000,5960
370000,6922
410000,7700
257000,7200
350000,6710
380000,7560
344000,12402
488000,2550
465000,3880
229500,6625
445000,11250
246000,7110
545000,17240
518000,5672
565000,10016
445000,8558
968000,9799
725000,6324
315500,8400
487585,9211
246500,6000
819000,6000
349900,4229
267000,4700
480000,15000
525000,3360
578000,5415
345000,1547
499000,6250
425000,9680
268000,7510
240000,12566
147000,9606
500000,7806
1.01E+06,5400
991500,26895
510000,3838
1.98E+06,12081
484998,1870
1.28E+06,17398
210000,7617
450000,10720
875000,8286
529950,7500
415000,4000
590000,12970
379950,9144
385000,3570
588000,7620
252500,2191
530000,3174
385000,159865
419000,7650
175000,5508
515000,5664
945000,4680
359900,7420
419950,5164
460000,4000
255000,7151
481000,9500
719521,9500
1.08E+06,43560
334000,6080
675000,3200
556000,7437
900000,7200
400000,4084
724950,4340
321000,4500
1.36E+06,5800
171000,19672
1.36E+06,108900
323000,15037
491500,125452
226000,10890
580000,4000
640000,11259
619790,5097
383962,6998
373000,2445
541338,8123
254922,8160
575000,5000
650000,15535
269950,9547
270950,6250
495000,14861
794154,8556
340768,11200
375000,5413
820000,7000
555000,954
312500,1200
450000,4560
739000,6667
320000,1716
235000,13000
275500,5000
564000,4500
263000,8700
257000,18000
725000,218506
300000,7560
328000,7904
187500,8400
400000,5100
515000,5100
1.41E+06,18525
235000,8400
669000,4945
282000,13503
663000,3876
279900,5000
335000,7200
689000,10000
413100,231303
506950,4931
500000,1171
540000,9775
812000,4559
1.20E+06,19842
370000,35306
338000,23512
185000,6600
450000,35415
451000,6000
785000,24527
850000,5250
235000,18000
1.15E+06,6788
377500,1377
825500,11964
1.06E+06,3825
880000,8764
413800,4421
504200,1687
421500,5703
855169,5050
380000,3218
580000,1026
377000,5333
329900,4000
921800,7024
529500,905
363990,3712
834950,6500
399000,31550
338900,9495
419950,6000
493000,4270
650000,4500
456000,5205
425000,997
348000,2478
1.04E+06,7232
299000,1262
1.26E+06,9170
155000,6098
319500,4962
274000,2517
429000,4500
267800,1899
369950,8254
480000,18055
440000,4869
839704,4161
535000,1276
290000,1275
370000,1793
405000,651
499431,6019
275000,3868
320000,844
425000,4427
1.45E+06,2199
340000,5688
299900,2046
865950,12039
720000,17038
460000,3225
375000,2042
386180,1829
280000,5639
359000,4725
785000,11995
425000,1230
575000,7200
465000,144619
1.85E+06,10335
720000,10801
390000,5000
2.21E+06,10177
1.05E+06,3979
915000,14980
562000,1314
